state,city_council,meter_id,zone_id,longitude,latitude,rate_per_hour,hours_of_operation,payment_types,notes,state_full,city,suburb,rate_category,zone_type,curbside_type,street_type,max_stay_minutes,operating_days,enforcement_hours,tap_to_pay,coin_acceptor,solar_powered,free_after_hours,distance_to_cbd_km,bay_capacity_index,occupancy_pct,night_rate,daily_cap,revenue_score,installed_year,last_maintained,maintenance_status
VIC,Victorian Government,867B,Z-VIC-0435,144.974227,-37.8092904,4.25,Mon–Sun 08:00–18:00,Yes,"Albert Street between Nicholson Street and Gisborne Street, approximately 5m South of East Melbourne Synagogue, 494-500 Albert Street, EAST MELBOURNE VIC 3002",Victoria,Port Phillip,Fitzroy,$4–8/hr,Pay-and-Display,Parallel,Local,180,Mon–Fri,09:00–17:00,FALSE,TRUE,TRUE,FALSE,0.903912726,0.72,79.7,2.2,12.75,2.44,2015,11/4/2023,Overdue
VIC,Victorian Government,822B,Z-VIC-0436,144.9808195,-37.8332435,4.25,Mon–Sun 08:00–18:00,Yes,"Kings Domain South, approximately 51m SE of E Gate Lodge, Royal Botanic Gardens Victoria, 32 Birdwood Avenue, MELBOURNE VIC 3004",Victoria,Maribyrnong,Footscray,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.934359187,0.8,50.8,2.71,8.5,1.73,2016,10/12/2023,Overdue
VIC,Victorian Government,868B,Z-VIC-0437,144.9773488,-37.8098412,4.25,Mon–Sun 08:00–18:00,Yes,"Albert Street between Morrison Place and Lansdowne Street, approximately 27m South of Ground 404 Albert Street, EAST MELBOURNE VIC 3002",Victoria,Port Phillip,Docklands,$4–8/hr,Pay-and-Display,Parallel,Local,120,Mon–Fri,08:00–18:00,FALSE,TRUE,TRUE,FALSE,4.437058186,0.8,72.4,2.41,8.5,2.46,2015,1/20/2024,Overdue
VIC,Victorian Government,859C,Z-VIC-0438,144.9782368,-37.8094925,4.25,Mon–Sun 08:00–18:00,Yes,"Lansdowne Street between Albert Street and Victoria Parade, approximately 17m South of Advanced Hair Studio Pty Ltd, 15-17 Lansdowne Street, EAST MELBOURNE VIC 3002",Victoria,Maribyrnong,Footscray,$4–8/hr,Smart Meter,Parallel,Local,180,Mon–Sat,09:00–17:00,FALSE,FALSE,TRUE,FALSE,0.702282173,0.72,53.1,2.31,12.75,1.62,2022,2/23/2025,OK
VIC,Victorian Government,855A,Z-VIC-0439,144.9803056,-37.8159634,4.25,Mon–Sun 08:00–18:00,Yes,"Wellington Parade between Clarendon Street and Jolimont Road, approximately 42m SE of Fitzroy Gardens Visitor Centre, Visitor's Centre, 264 Wellington Parade, EAST MELBOURNE VIC 3002",Victoria,Melbourne,CBD,$4–8/hr,Smart Meter,Angle,Local,240,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,TRUE,6.424171177,0.77,64.8,3.3,17,2.12,2021,8/10/2025,OK
VIC,Victorian Government,827A,Z-VIC-0440,144.9719351,-37.8263285,4.25,Mon–Sun 08:00–18:00,Yes,"Government House Drive between St Kilda Road and Birdwood Avenue, approximately 38m North of Marquis of Linlithgow Memorial Reserve, 257-269 St Kilda Road, MELBOURNE VIC 3004",Victoria,Hobsons Bay,St Kilda,$4–8/hr,Smart Meter,Parallel,Local,60,Mon–Fri,08:00–18:00,TRUE,FALSE,TRUE,FALSE,4.655625265,0.88,35.2,2.39,4.25,1.32,2017,7/30/2025,OK
VIC,Victorian Government,821A,Z-VIC-0441,144.9767044,-37.8320762,4.25,Mon–Sun 08:00–18:00,Yes,"Kings Domain South, approximately 30m SE of Royal Botanic Gardens Board Victoria, Domain House Reserve, 35 Dallas Brooks Drive, MELBOURNE VIC 3004",Victoria,Port Phillip,Docklands,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Fri,07:00–19:00,TRUE,FALSE,TRUE,FALSE,2.533128841,0.8,72.3,3.13,8.5,2.46,2022,12/4/2024,OK
VIC,Victorian Government,767A,Z-VIC-0442,144.9690613,-37.8298701,4.25,Mon–Sun 08:00–18:00,Yes,"Wells Street between Coventry Street and Dorcas Street, approximately 26m NW of Friendly Grocer South Melbourne, 135 Wells Street, SOUTHBANK VIC 3006",Victoria,Melbourne,Fitzroy,$4–8/hr,Ticketed,Angle,Local,120,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,4.252100596,0.96,60.3,3.2,8.5,2.46,2018,1/8/2024,Overdue
VIC,Victorian Government,767B,Z-VIC-0443,144.9693259,-37.8300778,4.25,Mon–Sun 08:00–18:00,Yes,"Wells Street between Coventry Street and Dorcas Street, approximately 11m South of Friendly Grocer South Melbourne, 135 Wells Street, SOUTHBANK VIC 3006",Victoria,Maribyrnong,Southbank,$4–8/hr,Pay-and-Display,Parallel,Local,120,Mon–Sat,24/7,TRUE,TRUE,FALSE,FALSE,3.7135834,0.8,51.7,2.99,8.5,1.76,2016,2/28/2025,OK
VIC,Victorian Government,779A,Z-VIC-0444,144.9624898,-37.8261196,4.25,Mon–Sun 08:00–18:00,Yes,"Balston Street between Kavanagh Street and Southern Link Road, approximately 42m NW of Imagine Marco, 42 Balston Street, SOUTHBANK VIC 3006",Victoria,Port Phillip,South Yarra,$4–8/hr,App-Only,Parallel,Arterial,180,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,2.940932457,1.08,40.2,2.61,12.75,1.85,2025,6/18/2024,OK
VIC,Victorian Government,750A,Z-VIC-0445,144.956653,-37.8259752,4.25,Mon–Sun 08:00–18:00,Yes,"Whiteman Street between West Gate Freeway and Clarendon Street, approximately 6m West of Part 65 Whiteman Street, SOUTHBANK VIC 3006",Victoria,Yarra,Footscray,$4–8/hr,Smart Meter,Angle,Arterial,180,Mon–Fri,09:00–17:00,TRUE,FALSE,TRUE,FALSE,5.123139028,1.3,63.1,3.34,12.75,3.49,2002,3/25/2024,Overdue
VIC,Victorian Government,784A,Z-VIC-0446,144.9697801,-37.8260542,4.25,Mon–Sun 08:00–18:00,Yes,"Wadey Street between St Kilda Road and Wells Street, approximately 98m West of Part Suite 1, Ground 250 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Yarra,Docklands,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,FALSE,3.898421803,0.8,81.4,3.13,8.5,2.77,2023,8/8/2024,OK
VIC,Victorian Government,760A,Z-VIC-0447,144.9655284,-37.8291367,4.25,Mon–Sun 08:00–18:00,Yes,"Sturt Street between Miles Street and Coventry Street, approximately 22m South of Melbourne Theatre Company, 252-262 Sturt Street, SOUTHBANK VIC 3006",Victoria,Boroondara,Carlton,$4–8/hr,Smart Meter,Angle,Collector,120,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,5.84921169,1.2,45,3.41,8.5,2.3,2025,8/17/2024,OK
VIC,Victorian Government,784B,Z-VIC-0448,144.9704957,-37.8261637,4.25,Mon–Sun 08:00–18:00,Yes,"Wadey Street between St Kilda Road and Wells Street, approximately 48m SW of Part Suite 1, Ground 250 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Yarra,Richmond,$4–8/hr,Smart Meter,Perpendicular,Local,60,Mon–Sun,07:00–19:00,TRUE,FALSE,FALSE,FALSE,5.144176362,1.23,52.5,2.96,4.25,2.74,2021,7/17/2025,OK
VIC,Victorian Government,760B,Z-VIC-0449,144.9658994,-37.8286721,4.25,Mon–Sun 08:00–18:00,Yes,"Sturt Street between Miles Street and Coventry Street, approximately 25m SW of Part Ground 175 Sturt Street, SOUTHBANK VIC 3006",Victoria,Hobsons Bay,South Yarra,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sat,08:00–18:00,TRUE,TRUE,FALSE,TRUE,5.976890906,0.88,57.8,2.72,4.25,2.16,2020,7/7/2025,OK
VIC,Victorian Government,758B,Z-VIC-0450,144.9670286,-37.8249443,4.25,Mon–Sun 08:00–18:00,Yes,"Sturt Street between Southbank Boulevard and Grant Street, approximately 29m SW of Betwixt Cafe & Bar, Part Building 877, 45 Sturt Street, SOUTHBANK VIC 3006",Victoria,Hobsons Bay,South Yarra,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon–Sat,24/7,TRUE,TRUE,TRUE,FALSE,6.715097658,1.2,69.4,3.08,8.5,3.54,2024,2/22/2025,OK
VIC,Victorian Government,758A,Z-VIC-0451,144.9666537,-37.8254252,4.25,Mon–Sun 08:00–18:00,Yes,"Sturt Street between Southbank Boulevard and Grant Street, approximately 11m South of The University of Melbourne, Suite 1, 152 Sturt Street, SOUTHBANK VIC 3006",Victoria,Stonnington,Richmond,$4–8/hr,App-Only,Angle,Local,120,Mon–Sun,08:00–18:00,TRUE,FALSE,TRUE,FALSE,3.016697769,0.96,69.4,2.72,8.5,2.83,2002,2/3/2024,Overdue
VIC,Victorian Government,765E,Z-VIC-0452,144.9689908,-37.8263606,4.25,Mon–Sun 08:00–18:00,Yes,"Wells Street between Grant Street and Miles Street, approximately 74m SE of Grant Street Reserve, 25-45 Grant Street, SOUTHBANK VIC 3006",Victoria,Boroondara,Williamstown,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Fri,08:00–18:00,TRUE,FALSE,FALSE,FALSE,7.178298755,0.8,46.7,2.23,8.5,1.59,2025,10/25/2024,OK
VIC,Victorian Government,759A,Z-VIC-0453,144.9659094,-37.8279032,4.25,Mon–Sun 08:00–18:00,Yes,"Sturt Street between Grant Street and Miles Street, approximately 28m West of 155 Sturt Street, SOUTHBANK VIC 3006",Victoria,Yarra,Docklands,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Fri,07:00–19:00,TRUE,TRUE,FALSE,TRUE,3.004952595,0.8,97.5,2.73,8.5,3.32,2016,10/23/2024,OK
VIC,Victorian Government,765C,Z-VIC-0454,144.9687914,-37.8269762,4.25,Mon–Sun 08:00–18:00,Yes,Wells Street between Grant Street and Miles Street,Victoria,Port Phillip,Fitzroy,$4–8/hr,App-Only,Parallel,Local,60,Mon–Sat,09:00–17:00,TRUE,FALSE,TRUE,FALSE,4.337570658,0.88,62.2,2.52,4.25,2.33,2010,4/21/2025,OK
VIC,Victorian Government,785A,Z-VIC-0455,144.9677236,-37.8285953,4.25,Mon–Sun 08:00–18:00,Yes,"Miles Street between Wells Street and Dodds Street, approximately 32m SW of 6-12 Miles Street, SOUTHBANK VIC 3006",Victoria,Port Phillip,Carlton,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sat,24/7,TRUE,FALSE,TRUE,FALSE,4.682436092,0.8,87.9,2.72,8.5,2.99,2025,3/24/2025,OK
VIC,Victorian Government,903B,Z-VIC-0456,144.9497954,-37.8197348,4.25,Mon–Sun 08:00–18:00,Yes,"Village Street between Bourke Street and Collins Street, approximately 63m NW of Tribute Boxing, 43 Village Street, DOCKLANDS VIC 3008",Victoria,Boroondara,Footscray,$4–8/hr,Pay-and-Display,Angle,Local,120,Mon–Fri,08:00–18:00,FALSE,FALSE,TRUE,TRUE,2.095709888,0.96,87.1,3.05,8.5,3.55,2015,9/4/2025,OK
VIC,Victorian Government,908A,Z-VIC-0457,144.9474532,-37.8215783,4.25,Mon–Sun 08:00–18:00,Yes,"Harbour Esplanade between McCrae Street and Collins Street, approximately 33m SE of Docklands Park, 1-91 Harbour Esplanade, DOCKLANDS VIC 3008",Victoria,Port Phillip,Fitzroy,$4–8/hr,Pay-and-Display,Perpendicular,Collector,120,Mon–Fri,07:00–19:00,TRUE,TRUE,FALSE,TRUE,7.21080081,1.4,47.2,3.26,8.5,2.81,2012,7/15/2025,OK
VIC,Victorian Government,940A,Z-VIC-0458,144.9493653,-37.820349,4.25,Mon–Sun 08:00–18:00,Yes,"Collins Street between Spencer Street and Batmans Hill Drive, approximately 42m West of Tenancy 13, LwrGround 727 Collins Street, DOCKLANDS VIC 3008",Victoria,Hobsons Bay,Williamstown,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon–Sat,09:00–17:00,TRUE,TRUE,TRUE,FALSE,0.38920708,1.12,77.9,3.38,8.5,3.71,2019,4/30/2025,OK
VIC,Victorian Government,940B,Z-VIC-0459,144.951337,-37.819991,4.25,Mon–Sun 08:00–18:00,Yes,"Approximately 11m West of Suite 1, Ground 699 Collins Street, DOCKLANDS VIC 3008",Victoria,Port Phillip,Carlton,$4–8/hr,Ticketed,Parallel,Collector,180,Mon–Sat,09:00–17:00,TRUE,FALSE,FALSE,FALSE,3.944596659,0.9,38.5,2.15,12.75,1.47,2024,1/13/2025,OK
VIC,Victorian Government,918A,Z-VIC-0460,144.9436391,-37.8194065,4.25,Mon–Sun 08:00–18:00,Yes,"Merchant Street between Bourke Street and Victoria Harbour Promenade, approximately 26m East of Dock 5 Building Management, 103 Merchant Street, DOCKLANDS VIC 3008",Victoria,Hobsons Bay,Southbank,$4–8/hr,Pay-and-Display,Parallel,Local,240,Mon–Fri,09:00–17:00,FALSE,FALSE,FALSE,TRUE,7.373725873,0.64,70.9,3.06,17,1.93,2021,7/25/2025,OK
VIC,Victorian Government,902A,Z-VIC-0461,144.9506147,-37.8207719,4.25,Mon–Sun 08:00–18:00,Yes,"Village Street between Collins Street and McCrae Street, approximately 44m NW of Back it up Osteopathy, Part Ground 17 Village Street, DOCKLANDS VIC 3008",Victoria,Port Phillip,Williamstown,$4–8/hr,Ticketed,Angle,Collector,120,Mon–Fri,07:00–19:00,TRUE,TRUE,FALSE,TRUE,5.117862769,1.2,39.6,3.09,8.5,2.02,2024,8/18/2024,OK
VIC,Victorian Government,776B,Z-VIC-0462,144.9710129,-37.8295335,4.25,Mon–Sun 08:00–18:00,Yes,"St Kilda Road between Coventry Street and Dorcas Street, approximately 5m East of Ground 324 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Melbourne,Southbank,$4–8/hr,Pay-and-Display,Perpendicular,Local,60,Mon–Fri,08:00–18:00,TRUE,FALSE,TRUE,FALSE,1.511644042,1.23,98,2.28,4.25,5.12,2002,6/3/2024,OK
VIC,Victorian Government,770B,Z-VIC-0463,144.9709676,-37.8255247,4.25,Mon–Sun 08:00–18:00,Yes,"St Kilda Road between Grant Street and Wadey Street, approximately 37m North of Part Suite 1, Ground 250 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Hobsons Bay,Southbank,$4–8/hr,Pay-and-Display,Angle,Local,180,Mon–Fri,08:00–18:00,TRUE,TRUE,FALSE,FALSE,4.69589196,0.86,56.1,3.24,12.75,2.05,2023,12/2/2024,OK
VIC,Victorian Government,770A,Z-VIC-0464,144.9707863,-37.8254596,4.25,Mon–Sun 08:00–18:00,Yes,"St Kilda Road between Grant Street and Wadey Street, approximately 43m North of Part Suite 1, Ground 250 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Melbourne,Footscray,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,FALSE,4.218473671,1.2,55.1,2.93,8.5,2.81,2016,8/15/2024,OK
VIC,Victorian Government,774C,Z-VIC-0465,144.9710938,-37.8279083,4.25,Mon–Sun 08:00–18:00,Yes,"St Kilda Road between Anzac Avenue and Coventry Street, approximately 63m South of Department Of Defence, Victoria Barracks Melbourne, 256-310 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Hobsons Bay,South Yarra,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,3.185144564,1,74.8,2.84,8.5,3.18,2021,6/29/2025,OK
VIC,Victorian Government,774B,Z-VIC-0466,144.9712945,-37.8274617,4.25,Mon–Sun 08:00–18:00,Yes,"St Kilda Road between Anzac Avenue and Coventry Street, approximately 23m SE of Department Of Defence, Victoria Barracks Melbourne, 256-310 St Kilda Road, SOUTHBANK VIC 3006",Victoria,Boroondara,Fitzroy,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,TRUE,4.121746932,0.96,61.6,3.67,8.5,2.51,2017,2/16/2025,OK
VIC,Victorian Government,707A,Z-VIC-0467,144.9654808,-37.8226338,4.25,Mon–Sun 08:00–18:00,Yes,"Fawkner Street between Southbank Boulevard and Fanning Street, approximately 3m East of 34 Fawkner Street, SOUTHBANK VIC 3006",Victoria,Port Phillip,Southbank,$4–8/hr,Ticketed,Perpendicular,Local,180,Mon–Fri,07:00–19:00,TRUE,FALSE,TRUE,FALSE,6.528747197,1.01,81,2.25,12.75,3.48,2014,1/20/2024,Overdue
VIC,Victorian Government,917A,Z-VIC-0468,144.9440378,-37.8203301,4.25,Mon–Sun 08:00–18:00,Yes,"The Gauge Site, approximately 7m South of Indian Basket, Shop 4, 70 Merchant Street, DOCKLANDS VIC 3008",Victoria,Maribyrnong,Fitzroy,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Sun,24/7,TRUE,FALSE,TRUE,FALSE,3.719340539,0.96,75.3,2.63,8.5,3.07,2010,3/23/2025,OK
VIC,Victorian Government,917B,Z-VIC-0469,144.9441893,-37.8209845,4.25,Mon–Sun 08:00–18:00,Yes,"Merchant Street between Bourke Street and Collins Street, approximately 13m North of Kenny's Bakery Cafe, 35 Merchant Street, DOCKLANDS VIC 3008",Victoria,Yarra,Richmond,$4–8/hr,Pay-and-Display,Parallel,Collector,120,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,5.776139707,1,71.9,2.93,8.5,3.06,2011,5/28/2025,OK
VIC,Victorian Government,950B,Z-VIC-0470,144.9423059,-37.8203755,4.25,Mon–Sun 08:00–18:00,Yes,"Bourke Street between Cumberland Street and Collins Street, approximately 21m West of 851 Bourke Street, DOCKLANDS VIC 3008",Victoria,Maribyrnong,Southbank,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,3.383798121,0.88,53,3.71,4.25,1.98,2013,11/28/2023,Overdue
VIC,Victorian Government,900A,Z-VIC-0471,144.9513091,-37.8205607,4.25,Mon–Sun 08:00–18:00,Yes,"Aurora Lane between Collins Street and Wurundjeri Way, approximately 64m SE of Part Ground & Tenancy 47B, 707 Collins Street, DOCKLANDS VIC 3008",Victoria,Yarra,Southbank,$4–8/hr,Ticketed,Angle,Collector,240,Mon–Fri,07:00–19:00,TRUE,TRUE,FALSE,TRUE,0.2,0.96,80.4,2.78,17,3.28,2019,6/17/2024,OK
VIC,Victorian Government,900B,Z-VIC-0472,144.9517706,-37.8211458,4.25,Mon–Sun 08:00–18:00,Yes,"Aurora Lane between Collins Street and Wurundjeri Way, approximately 5m South of 8 Aurora Lane, DOCKLANDS VIC 3008",Victoria,Hobsons Bay,South Yarra,$4–8/hr,Ticketed,Angle,Local,120,Mon–Sat,07:00–19:00,TRUE,FALSE,TRUE,TRUE,1.69891466,0.96,53.3,3.45,8.5,2.17,2019,2/7/2024,Overdue
VIC,Victorian Government,684C,Z-VIC-0473,144.9570893,-37.809348,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Victoria Market, approximately 20m South of 166A Franklin Street, MELBOURNE VIC 3000",Victoria,Yarra,Richmond,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon–Sun,09:00–17:00,FALSE,FALSE,FALSE,TRUE,3.657048013,1.06,54.9,3.06,4.25,2.47,2014,12/16/2024,OK
VIC,Victorian Government,728A,Z-VIC-0474,144.9590482,-37.8264611,4.25,Mon–Sun 08:00–18:00,Yes,"Clarke Street between Haig Street and City Road, approximately 13m NW of Rosin Smyth And Partners Pty Ltd, 282 City Road, SOUTHBANK VIC 3006",Victoria,Boroondara,Richmond,$4–8/hr,Pay-and-Display,Parallel,Collector,180,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,0.2,0.9,81.6,2.42,12.75,3.12,2021,5/23/2025,OK
VIC,Victorian Government,718A,Z-VIC-0475,144.9664328,-37.8228268,4.25,Mon–Sun 08:00–18:00,Yes,"Kavanagh Street from Southbank Boulevard, approximately 6m SE of Quest On Southbank Pty Ltd, Suite 1, Ground 14 Kavanagh Street, SOUTHBANK VIC 3006",Victoria,Stonnington,South Yarra,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Sun,07:00–19:00,TRUE,FALSE,FALSE,TRUE,6.276547468,0.88,51.5,2.31,4.25,1.93,2023,5/10/2025,OK
VIC,Victorian Government,915A,Z-VIC-0476,144.9445755,-37.8203253,4.25,Mon–Sun 08:00–18:00,Yes,"Import Lane between Bourke Street and Collins Street, approximately 3m NW of Victoria Green, 70 Import Lane, DOCKLANDS VIC 3008",Victoria,Hobsons Bay,Southbank,$4–8/hr,Smart Meter,Angle,Collector,60,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,TRUE,6.334963816,1.32,57.1,3.7,4.25,3.2,2022,1/20/2024,Overdue
VIC,Victorian Government,712A,Z-VIC-0477,144.9588979,-37.8270932,4.25,Mon–Sun 08:00–18:00,Yes,"City Road between Clarke Street and Clarendon Street, approximately 8m West of Ray White Southbank, 273 City Road, SOUTHBANK VIC 3006",Victoria,Melbourne,Richmond,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Fri,09:00–17:00,TRUE,FALSE,FALSE,FALSE,4.460877779,0.96,81.8,3.18,8.5,3.34,2025,5/12/2024,OK
VIC,Victorian Government,650A,Z-VIC-0478,144.9704139,-37.8097811,4.25,Mon–Sun 08:00–18:00,Yes,"Lonsdale Street between Spring Street and Exhibition Street, approximately 14m East of Melbourne City Medical Centre, 68 Lonsdale Street, MELBOURNE VIC 3000",Victoria,Yarra,Docklands,$4–8/hr,App-Only,Angle,Local,60,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,TRUE,3.472908183,1.06,66.9,3.39,4.25,3.01,2023,7/28/2024,OK
VIC,Victorian Government,539A,Z-VIC-0479,144.9621531,-37.8184861,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Street between Flinders Street and Flinders Lane, approximately 8m North of Mr Paul William Webster, Part Ground 9 Queen Street, MELBOURNE VIC 3000",Victoria,Yarra,Southbank,$4–8/hr,Pay-and-Display,Parallel,Local,120,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,TRUE,4.431389543,0.8,85.2,3.03,8.5,2.9,2013,3/20/2025,OK
VIC,Victorian Government,517A,Z-VIC-0480,144.969075,-37.8152715,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between Flinders Lane and Collins Street, approximately 49m NW of Grand Hyatt Melbourne, 121-131 Collins Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,St Kilda,$4–8/hr,Ticketed,Parallel,Collector,240,Mon–Sun,07:00–19:00,TRUE,TRUE,FALSE,FALSE,4.597421337,0.8,51.4,3.44,17,1.75,2013,7/30/2025,OK
VIC,Victorian Government,709B,Z-VIC-0481,144.9616386,-37.8247631,4.25,Mon–Sun 08:00–18:00,Yes,"City Road between Power Street and Balston Street, approximately 16m SW of Ground 187 City Road, SOUTHBANK VIC 3006",Victoria,Melbourne,South Yarra,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sun,09:00–17:00,TRUE,FALSE,TRUE,FALSE,5.665244146,0.88,65.5,3.74,4.25,2.45,2017,7/3/2025,OK
VIC,Victorian Government,711B,Z-VIC-0482,144.9596758,-37.8264301,4.25,Mon–Sun 08:00–18:00,Yes,"City Road between Kings Way and Clarke Street, approximately 6m NW of Shop G1, 245 City Road, SOUTHBANK VIC 3006",Victoria,Yarra,CBD,$4–8/hr,App-Only,Parallel,Local,60,Mon–Fri,07:00–19:00,FALSE,TRUE,TRUE,TRUE,1.657456262,0.88,41.4,2.96,4.25,1.55,2024,2/15/2024,Overdue
VIC,Victorian Government,585C,Z-VIC-0483,144.9519369,-37.8145804,4.25,Mon–Sun 08:00–18:00,Yes,"Spencer Street between Lonsdale Street and Little Lonsdale Street, approximately 19m North of Coles, Part Shop 301, Ground 237-261 Spencer Street, DOCKLANDS VIC 3008",Victoria,Melbourne,Richmond,$4–8/hr,Ticketed,Angle,Local,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,TRUE,3.98826276,0.96,94.4,2.69,8.5,3.85,2021,7/5/2025,OK
VIC,Victorian Government,658A,Z-VIC-0484,144.9704727,-37.8088067,4.25,Mon–Sun 08:00–18:00,Yes,"Little Lonsdale Street between Spring Street and Exhibition Street, approximately 15m NE of Shop 1, 45-49 Little Lonsdale Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Southbank,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,TRUE,0.941849308,1.2,29.9,3.6,8.5,1.52,2023,11/2/2023,Overdue
VIC,Victorian Government,607B,Z-VIC-0485,144.9567044,-37.820728,4.25,Mon–Sun 08:00–18:00,Yes,"Flinders Street between King Street and Spencer Street, approximately 3m NE of 545 Flinders Street, MELBOURNE VIC 3000",Victoria,Port Phillip,Carlton,$4–8/hr,Smart Meter,Parallel,Arterial,30,Mon–Sat,08:00–18:00,TRUE,TRUE,FALSE,TRUE,4.773888456,1.38,50.5,2.2,4.25,2.96,2023,6/8/2025,OK
VIC,Victorian Government,506C,Z-VIC-0486,144.9717609,-37.8089053,4.25,Mon–Sun 08:00–18:00,Yes,"Spring Street between Lonsdale Street and Little Lonsdale Street, approximately 24m SE of Mission Building, 261-265 Spring Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,CBD,$4–8/hr,Smart Meter,Parallel,Local,180,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,3.288178472,0.72,60.8,2.31,12.75,1.86,2010,11/18/2023,Overdue
VIC,Victorian Government,506A,Z-VIC-0487,144.9719662,-37.8087184,4.25,Mon–Sun 08:00–18:00,Yes,"Spring Street between Lonsdale Street and Little Lonsdale Street, approximately 29m East of Mission Building, 261-265 Spring Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Footscray,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Sat,24/7,TRUE,TRUE,TRUE,FALSE,2.153128033,1,84.4,2.61,8.5,3.59,2010,3/19/2024,Overdue
VIC,Victorian Government,694A,Z-VIC-0488,144.9648324,-37.8067554,4.25,Mon–Sun 08:00–18:00,Yes,"Victoria Street between Lygon Street and Cardigan Street, approximately 4m South of Royal Melbourne Institute Of Technology, 80-92 Victoria Street, CARLTON VIC 3053",Victoria,Boroondara,St Kilda,$4–8/hr,App-Only,Parallel,Collector,60,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,5.862349325,1.1,52.9,2.4,4.25,2.47,2023,9/24/2024,OK
